,Date,Location,Reduction_in_coverage,Running_total,Location_running_total
32,2069-12-01,Coverage_IN_CA_IID[Percent],-100.0,15588.0,-2700.0
33,2070-11-01,Coverage_IN_CA_IID[Percent],-100.0,17580.0,-2800.0
34,2070-12-01,Coverage_IN_CA_IID[Percent],-100.0,17516.0,-2900.0
35,2033-05-01,Coverage_IN_CA_LADWP[Percent],-1.0,2401.0,-1.0
36,2046-05-01,Coverage_IN_CA_LADWP[Percent],-11.0,1207.0,-12.0
37,2052-05-01,Coverage_IN_CA_LADWP[Percent],4.0,3147.0,-8.0
38,2052-06-01,Coverage_IN_CA_LADWP[Percent],10.0,3215.0,2.0
39,2053-06-01,Coverage_IN_CA_LADWP[Percent],7.0,3281.0,9.0
40,2054-05-01,Coverage_IN_CA_LADWP[Percent],8.0,4281.0,17.0
41,2055-05-01,Coverage_IN_CA_LADWP[Percent],4.0,6139.0,21.0
42,2057-05-01,Coverage_IN_CA_LADWP[Percent],-3.0,7189.0,18.0
43,2057-06-01,Coverage_IN_CA_LADWP[Percent],-3.0,7042.0,15.0
44,2058-05-01,Coverage_IN_CA_LADWP[Percent],-26.0,5829.0,-11.0
45,2058-06-01,Coverage_IN_CA_LADWP[Percent],-16.0,5684.0,-27.0
46,2058-12-01,Coverage_IN_CA_LADWP[Percent],4.0,5531.0,-23.0
47,2059-05-01,Coverage_IN_CA_LADWP[Percent],7.0,6459.0,-16.0
48,2059-06-01,Coverage_IN_CA_LADWP[Percent],14.0,6851.0,-2.0
49,2060-05-01,Coverage_IN_CA_LADWP[Percent],13.0,8654.0,11.0
50,2062-12-01,Coverage_IN_CA_LADWP[Percent],-6.0,10001.0,5.0
51,2063-05-01,Coverage_IN_CA_LADWP[Percent],9.0,10338.0,14.0
52,2064-06-01,Coverage_IN_CA_LADWP[Percent],7.0,12177.0,21.0
53,2065-04-01,Coverage_IN_CA_LADWP[Percent],-26.0,12127.0,-5.0
54,2065-05-01,Coverage_IN_CA_LADWP[Percent],-16.0,12006.0,-21.0
55,2065-06-01,Coverage_IN_CA_LADWP[Percent],-28.0,11917.0,-49.0
56,2065-10-01,Coverage_IN_CA_LADWP[Percent],-27.0,10974.0,-76.0
57,2065-11-01,Coverage_IN_CA_LADWP[Percent],-27.0,10601.0,-103.0
58,2066-12-01,Coverage_IN_CA_LADWP[Percent],-8.0,10499.0,-111.0
59,2067-06-01,Coverage_IN_CA_LADWP[Percent],5.0,10878.0,-106.0
60,2068-05-01,Coverage_IN_CA_LADWP[Percent],25.0,12010.0,-81.0
61,2068-06-01,Coverage_IN_CA_LADWP[Percent],10.0,12429.0,-71.0
62,2070-05-01,Coverage_IN_CA_LADWP[Percent],10.0,16010.0,-61.0
63,2070-12-01,Coverage_IN_CA_LADWP[Percent],-10.0,17516.0,-71.0
64,2012-09-01,Coverage_IN_CA_PGE_BAY[Percent],-10.0,20.0,-10.0
65,2012-10-01,Coverage_IN_CA_PGE_BAY[Percent],-18.0,-39.0,-28.0
66,2012-11-01,Coverage_IN_CA_PGE_BAY[Percent],-2.0,-46.0,-30.0
67,2013-03-01,Coverage_IN_CA_PGE_BAY[Percent],-1.0,-1.0,-31.0
68,2013-04-01,Coverage_IN_CA_PGE_BAY[Percent],-16.0,-15.0,-47.0
69,2013-05-01,Coverage_IN_CA_PGE_BAY[Percent],-39.0,-76.0,-86.0
70,2013-07-01,Coverage_IN_CA_PGE_BAY[Percent],-24.0,-175.0,-110.0
71,2013-08-01,Coverage_IN_CA_PGE_BAY[Percent],-19.0,-171.0,-129.0
72,2013-09-01,Coverage_IN_CA_PGE_BAY[Percent],-7.0,-156.0,-136.0
73,2013-10-01,Coverage_IN_CA_PGE_BAY[Percent],-6.0,12.0,-142.0
74,2013-11-01,Coverage_IN_CA_PGE_BAY[Percent],-22.0,-44.0,-164.0
75,2013-12-01,Coverage_IN_CA_PGE_BAY[Percent],-12.0,-187.0,-176.0
76,2014-07-01,Coverage_IN_CA_PGE_BAY[Percent],-18.0,-384.0,-194.0
77,2014-08-01,Coverage_IN_CA_PGE_BAY[Percent],-10.0,-413.0,-204.0
78,2014-09-01,Coverage_IN_CA_PGE_BAY[Percent],-24.0,-486.0,-228.0
79,2014-10-01,Coverage_IN_CA_PGE_BAY[Percent],-34.0,-616.0,-262.0
80,2016-07-01,Coverage_IN_CA_PGE_BAY[Percent],-16.0,-564.0,-278.0
81,2016-08-01,Coverage_IN_CA_PGE_BAY[Percent],-6.0,-680.0,-284.0
82,2016-09-01,Coverage_IN_CA_PGE_BAY[Percent],-17.0,-721.0,-301.0
83,2016-10-01,Coverage_IN_CA_PGE_BAY[Percent],-20.0,-717.0,-321.0
84,2017-09-01,Coverage_IN_CA_PGE_BAY[Percent],11.0,-170.0,-310.0
85,2020-07-01,Coverage_IN_CA_PGE_BAY[Percent],-18.0,2156.0,-328.0
86,2020-08-01,Coverage_IN_CA_PGE_BAY[Percent],-4.0,2175.0,-332.0
87,2020-10-01,Coverage_IN_CA_PGE_BAY[Percent],-15.0,2327.0,-347.0
88,2020-11-01,Coverage_IN_CA_PGE_BAY[Percent],-13.0,2465.0,-360.0
89,2021-04-01,Coverage_IN_CA_PGE_BAY[Percent],-38.0,2328.0,-398.0
90,2021-05-01,Coverage_IN_CA_PGE_BAY[Percent],-28.0,2264.0,-426.0
91,2021-06-01,Coverage_IN_CA_PGE_BAY[Percent],-47.0,2244.0,-473.0
92,2021-07-01,Coverage_IN_CA_PGE_BAY[Percent],-42.0,2145.0,-515.0
93,2021-08-01,Coverage_IN_CA_PGE_BAY[Percent],-66.0,2035.0,-581.0
94,2021-09-01,Coverage_IN_CA_PGE_BAY[Percent],-64.0,1882.0,-645.0
95,2021-10-01,Coverage_IN_CA_PGE_BAY[Percent],-63.0,1696.0,-708.0
96,2021-11-01,Coverage_IN_CA_PGE_BAY[Percent],-48.0,1697.0,-756.0
97,2022-09-01,Coverage_IN_CA_PGE_BAY[Percent],18.0,1995.0,-738.0
98,2022-10-01,Coverage_IN_CA_PGE_BAY[Percent],29.0,2110.0,-709.0
99,2024-08-01,Coverage_IN_CA_PGE_BAY[Percent],8.0,2783.0,-701.0
100,2024-09-01,Coverage_IN_CA_PGE_BAY[Percent],29.0,2851.0,-672.0
101,2024-10-01,Coverage_IN_CA_PGE_BAY[Percent],29.0,2935.0,-643.0
102,2024-11-01,Coverage_IN_CA_PGE_BAY[Percent],10.0,3061.0,-633.0
103,2025-09-01,Coverage_IN_CA_PGE_BAY[Percent],-17.0,3202.0,-650.0
104,2025-10-01,Coverage_IN_CA_PGE_BAY[Percent],-19.0,3160.0,-669.0
105,2027-08-01,Coverage_IN_CA_PGE_BAY[Percent],15.0,4228.0,-654.0
106,2027-09-01,Coverage_IN_CA_PGE_BAY[Percent],27.0,4326.0,-627.0
107,2027-10-01,Coverage_IN_CA_PGE_BAY[Percent],36.0,4461.0,-591.0
108,2027-11-01,Coverage_IN_CA_PGE_BAY[Percent],30.0,4467.0,-561.0
109,2029-08-01,Coverage_IN_CA_PGE_BAY[Percent],-3.0,4313.0,-564.0
110,2029-09-01,Coverage_IN_CA_PGE_BAY[Percent],-7.0,4281.0,-571.0
111,2031-08-01,Coverage_IN_CA_PGE_BAY[Percent],-28.0,4341.0,-599.0
112,2031-09-01,Coverage_IN_CA_PGE_BAY[Percent],-45.0,4218.0,-644.0
113,2031-10-01,Coverage_IN_CA_PGE_BAY[Percent],-41.0,4104.0,-685.0
114,2031-11-01,Coverage_IN_CA_PGE_BAY[Percent],-25.0,3849.0,-710.0
115,2031-12-01,Coverage_IN_CA_PGE_BAY[Percent],-2.0,3711.0,-712.0
116,2032-03-01,Coverage_IN_CA_PGE_BAY[Percent],-47.0,3568.0,-759.0
117,2032-04-01,Coverage_IN_CA_PGE_BAY[Percent],-41.0,3495.0,-800.0
118,2032-05-01,Coverage_IN_CA_PGE_BAY[Percent],-45.0,3444.0,-845.0
119,2032-06-01,Coverage_IN_CA_PGE_BAY[Percent],-67.0,3549.0,-912.0
120,2032-07-01,Coverage_IN_CA_PGE_BAY[Percent],-82.0,3409.0,-994.0
121,2032-08-01,Coverage_IN_CA_PGE_BAY[Percent],-46.0,3298.0,-1040.0
122,2032-09-01,Coverage_IN_CA_PGE_BAY[Percent],-72.0,3128.0,-1112.0
123,2032-10-01,Coverage_IN_CA_PGE_BAY[Percent],-68.0,2944.0,-1180.0
124,2032-11-01,Coverage_IN_CA_PGE_BAY[Percent],-40.0,2686.0,-1220.0
125,2033-08-01,Coverage_IN_CA_PGE_BAY[Percent],-13.0,2186.0,-1233.0
126,2033-09-01,Coverage_IN_CA_PGE_BAY[Percent],-10.0,2108.0,-1243.0
127,2034-02-01,Coverage_IN_CA_PGE_BAY[Percent],-25.0,1517.0,-1268.0
128,2034-03-01,Coverage_IN_CA_PGE_BAY[Percent],-7.0,1413.0,-1275.0
129,2034-04-01,Coverage_IN_CA_PGE_BAY[Percent],-13.0,1313.0,-1288.0
130,2034-05-01,Coverage_IN_CA_PGE_BAY[Percent],-14.0,1173.0,-1302.0
131,2034-08-01,Coverage_IN_CA_PGE_BAY[Percent],-29.0,852.0,-1331.0
132,2034-09-01,Coverage_IN_CA_PGE_BAY[Percent],-40.0,727.0,-1371.0
133,2034-10-01,Coverage_IN_CA_PGE_BAY[Percent],-45.0,560.0,-1416.0
134,2034-11-01,Coverage_IN_CA_PGE_BAY[Percent],-41.0,124.0,-1457.0
135,2034-12-01,Coverage_IN_CA_PGE_BAY[Percent],-22.0,-44.0,-1479.0
136,2035-01-01,Coverage_IN_CA_PGE_BAY[Percent],-27.0,-111.0,-1506.0
137,2035-02-01,Coverage_IN_CA_PGE_BAY[Percent],-22.0,-175.0,-1528.0
138,2035-08-01,Coverage_IN_CA_PGE_BAY[Percent],-14.0,-267.0,-1542.0
139,2035-09-01,Coverage_IN_CA_PGE_BAY[Percent],-22.0,-320.0,-1564.0
140,2035-10-01,Coverage_IN_CA_PGE_BAY[Percent],-35.0,-378.0,-1599.0
141,2035-11-01,Coverage_IN_CA_PGE_BAY[Percent],-29.0,-684.0,-1628.0
142,2036-02-01,Coverage_IN_CA_PGE_BAY[Percent],-2.0,-830.0,-1630.0
143,2036-04-01,Coverage_IN_CA_PGE_BAY[Percent],-7.0,-896.0,-1637.0
144,2036-07-01,Coverage_IN_CA_PGE_BAY[Percent],-17.0,-934.0,-1654.0
145,2036-08-01,Coverage_IN_CA_PGE_BAY[Percent],-27.0,-1013.0,-1681.0
146,2036-09-01,Coverage_IN_CA_PGE_BAY[Percent],-62.0,-1152.0,-1743.0
147,2036-10-01,Coverage_IN_CA_PGE_BAY[Percent],-31.0,-1271.0,-1774.0
148,2036-11-01,Coverage_IN_CA_PGE_BAY[Percent],-28.0,-1456.0,-1802.0
149,2038-08-01,Coverage_IN_CA_PGE_BAY[Percent],4.0,-284.0,-1798.0
150,2038-09-01,Coverage_IN_CA_PGE_BAY[Percent],7.0,-250.0,-1791.0
151,2038-10-01,Coverage_IN_CA_PGE_BAY[Percent],-3.0,-279.0,-1794.0
152,2038-11-01,Coverage_IN_CA_PGE_BAY[Percent],-5.0,-233.0,-1799.0
153,2042-08-01,Coverage_IN_CA_PGE_BAY[Percent],11.0,1716.0,-1788.0
154,2042-09-01,Coverage_IN_CA_PGE_BAY[Percent],23.0,1745.0,-1765.0
155,2042-10-01,Coverage_IN_CA_PGE_BAY[Percent],10.0,1901.0,-1755.0
156,2044-10-01,Coverage_IN_CA_PGE_BAY[Percent],6.0,2329.0,-1749.0
157,2045-08-01,Coverage_IN_CA_PGE_BAY[Percent],-25.0,2135.0,-1774.0
158,2045-09-01,Coverage_IN_CA_PGE_BAY[Percent],-41.0,1969.0,-1815.0
159,2045-10-01,Coverage_IN_CA_PGE_BAY[Percent],-42.0,1777.0,-1857.0
160,2045-11-01,Coverage_IN_CA_PGE_BAY[Percent],-15.0,1636.0,-1872.0
161,2046-04-01,Coverage_IN_CA_PGE_BAY[Percent],-6.0,1266.0,-1878.0
162,2046-05-01,Coverage_IN_CA_PGE_BAY[Percent],-10.0,1207.0,-1888.0
163,2046-08-01,Coverage_IN_CA_PGE_BAY[Percent],-26.0,959.0,-1914.0
164,2046-09-01,Coverage_IN_CA_PGE_BAY[Percent],-40.0,793.0,-1954.0
165,2046-10-01,Coverage_IN_CA_PGE_BAY[Percent],-42.0,625.0,-1996.0
166,2046-11-01,Coverage_IN_CA_PGE_BAY[Percent],-22.0,622.0,-2018.0
167,2047-09-01,Coverage_IN_CA_PGE_BAY[Percent],6.0,1095.0,-2012.0
168,2047-10-01,Coverage_IN_CA_PGE_BAY[Percent],-2.0,1107.0,-2014.0
169,2047-11-01,Coverage_IN_CA_PGE_BAY[Percent],-14.0,1045.0,-2028.0
170,2047-12-01,Coverage_IN_CA_PGE_BAY[Percent],-46.0,979.0,-2074.0
171,2048-01-01,Coverage_IN_CA_PGE_BAY[Percent],-32.0,972.0,-2106.0
172,2048-02-01,Coverage_IN_CA_PGE_BAY[Percent],-9.0,980.0,-2115.0
173,2048-07-01,Coverage_IN_CA_PGE_BAY[Percent],-8.0,955.0,-2123.0
174,2048-08-01,Coverage_IN_CA_PGE_BAY[Percent],-39.0,900.0,-2162.0
175,2048-09-01,Coverage_IN_CA_PGE_BAY[Percent],-59.0,831.0,-2221.0
176,2048-10-01,Coverage_IN_CA_PGE_BAY[Percent],-9.0,842.0,-2230.0
177,2048-11-01,Coverage_IN_CA_PGE_BAY[Percent],3.0,910.0,-2227.0
178,2049-08-01,Coverage_IN_CA_PGE_BAY[Percent],24.0,1594.0,-2203.0
179,2049-09-01,Coverage_IN_CA_PGE_BAY[Percent],45.0,1775.0,-2158.0
180,2049-10-01,Coverage_IN_CA_PGE_BAY[Percent],32.0,1938.0,-2126.0
181,2051-07-01,Coverage_IN_CA_PGE_BAY[Percent],-5.0,3124.0,-2131.0
182,2051-08-01,Coverage_IN_CA_PGE_BAY[Percent],-21.0,3105.0,-2152.0
183,2051-09-01,Coverage_IN_CA_PGE_BAY[Percent],-15.0,3006.0,-2167.0
184,2051-10-01,Coverage_IN_CA_PGE_BAY[Percent],-8.0,2926.0,-2175.0
185,2051-11-01,Coverage_IN_CA_PGE_BAY[Percent],-6.0,2911.0,-2181.0
186,2051-12-01,Coverage_IN_CA_PGE_BAY[Percent],-2.0,2927.0,-2183.0
187,2052-01-01,Coverage_IN_CA_PGE_BAY[Percent],29.0,3075.0,-2154.0
188,2052-07-01,Coverage_IN_CA_PGE_BAY[Percent],-37.0,3250.0,-2191.0
189,2052-08-01,Coverage_IN_CA_PGE_BAY[Percent],-17.0,3240.0,-2208.0
190,2052-09-01,Coverage_IN_CA_PGE_BAY[Percent],-18.0,3251.0,-2226.0
191,2052-10-01,Coverage_IN_CA_PGE_BAY[Percent],-10.0,3257.0,-2236.0
192,2052-11-01,Coverage_IN_CA_PGE_BAY[Percent],10.0,3379.0,-2226.0
193,2052-12-01,Coverage_IN_CA_PGE_BAY[Percent],24.0,3479.0,-2202.0
194,2053-01-01,Coverage_IN_CA_PGE_BAY[Percent],27.0,3527.0,-2175.0
195,2053-02-01,Coverage_IN_CA_PGE_BAY[Percent],-13.0,3538.0,-2188.0
196,2053-03-01,Coverage_IN_CA_PGE_BAY[Percent],-19.0,3427.0,-2207.0
197,2053-04-01,Coverage_IN_CA_PGE_BAY[Percent],-9.0,3274.0,-2216.0
198,2053-05-01,Coverage_IN_CA_PGE_BAY[Percent],-26.0,3253.0,-2242.0
199,2053-07-01,Coverage_IN_CA_PGE_BAY[Percent],46.0,3527.0,-2196.0
200,2053-08-01,Coverage_IN_CA_PGE_BAY[Percent],16.0,3651.0,-2180.0
201,2053-09-01,Coverage_IN_CA_PGE_BAY[Percent],22.0,3689.0,-2158.0
202,2053-10-01,Coverage_IN_CA_PGE_BAY[Percent],13.0,3740.0,-2145.0
203,2053-11-01,Coverage_IN_CA_PGE_BAY[Percent],45.0,3953.0,-2100.0
204,2053-12-01,Coverage_IN_CA_PGE_BAY[Percent],38.0,4168.0,-2062.0
205,2054-01-01,Coverage_IN_CA_PGE_BAY[Percent],18.0,4233.0,-2044.0
206,2054-04-01,Coverage_IN_CA_PGE_BAY[Percent],42.0,4220.0,-2002.0
207,2054-06-01,Coverage_IN_CA_PGE_BAY[Percent],57.0,4365.0,-1945.0
208,2054-07-01,Coverage_IN_CA_PGE_BAY[Percent],59.0,4756.0,-1886.0
209,2054-08-01,Coverage_IN_CA_PGE_BAY[Percent],71.0,4935.0,-1815.0
210,2054-09-01,Coverage_IN_CA_PGE_BAY[Percent],57.0,5082.0,-1758.0
211,2054-10-01,Coverage_IN_CA_PGE_BAY[Percent],71.0,5287.0,-1687.0
212,2054-11-01,Coverage_IN_CA_PGE_BAY[Percent],54.0,5608.0,-1633.0
213,2054-12-01,Coverage_IN_CA_PGE_BAY[Percent],30.0,5838.0,-1603.0
214,2055-09-01,Coverage_IN_CA_PGE_BAY[Percent],16.0,6766.0,-1587.0
215,2055-10-01,Coverage_IN_CA_PGE_BAY[Percent],8.0,6939.0,-1579.0
216,2055-11-01,Coverage_IN_CA_PGE_BAY[Percent],7.0,7161.0,-1572.0
217,2056-08-01,Coverage_IN_CA_PGE_BAY[Percent],-21.0,7293.0,-1593.0
218,2056-09-01,Coverage_IN_CA_PGE_BAY[Percent],-28.0,7244.0,-1621.0
219,2056-10-01,Coverage_IN_CA_PGE_BAY[Percent],-26.0,7198.0,-1647.0
220,2056-11-01,Coverage_IN_CA_PGE_BAY[Percent],-7.0,7350.0,-1654.0
221,2057-06-01,Coverage_IN_CA_PGE_BAY[Percent],-75.0,7042.0,-1729.0
222,2057-07-01,Coverage_IN_CA_PGE_BAY[Percent],-33.0,6843.0,-1762.0
223,2057-08-01,Coverage_IN_CA_PGE_BAY[Percent],-71.0,6687.0,-1833.0
224,2057-09-01,Coverage_IN_CA_PGE_BAY[Percent],-73.0,6503.0,-1906.0
225,2057-10-01,Coverage_IN_CA_PGE_BAY[Percent],-58.0,6367.0,-1964.0
226,2057-11-01,Coverage_IN_CA_PGE_BAY[Percent],-55.0,6271.0,-2019.0
227,2057-12-01,Coverage_IN_CA_PGE_BAY[Percent],-49.0,6146.0,-2068.0
228,2058-01-01,Coverage_IN_CA_PGE_BAY[Percent],-16.0,6130.0,-2084.0
229,2058-02-01,Coverage_IN_CA_PGE_BAY[Percent],-6.0,6141.0,-2090.0
230,2058-03-01,Coverage_IN_CA_PGE_BAY[Percent],-16.0,6126.0,-2106.0
231,2058-04-01,Coverage_IN_CA_PGE_BAY[Percent],-25.0,6022.0,-2131.0
232,2058-05-01,Coverage_IN_CA_PGE_BAY[Percent],-26.0,5829.0,-2157.0
233,2058-06-01,Coverage_IN_CA_PGE_BAY[Percent],-3.0,5684.0,-2160.0
234,2058-08-01,Coverage_IN_CA_PGE_BAY[Percent],-42.0,5714.0,-2202.0
235,2058-09-01,Coverage_IN_CA_PGE_BAY[Percent],-54.0,5548.0,-2256.0
236,2058-10-01,Coverage_IN_CA_PGE_BAY[Percent],-61.0,5348.0,-2317.0
237,2058-11-01,Coverage_IN_CA_PGE_BAY[Percent],-33.0,5390.0,-2350.0
238,2059-02-01,Coverage_IN_CA_PGE_BAY[Percent],1.0,5770.0,-2349.0
239,2059-04-01,Coverage_IN_CA_PGE_BAY[Percent],5.0,6150.0,-2344.0
240,2059-05-01,Coverage_IN_CA_PGE_BAY[Percent],28.0,6459.0,-2316.0
241,2059-06-01,Coverage_IN_CA_PGE_BAY[Percent],68.0,6851.0,-2248.0
242,2059-07-01,Coverage_IN_CA_PGE_BAY[Percent],63.0,7113.0,-2185.0
243,2059-08-01,Coverage_IN_CA_PGE_BAY[Percent],73.0,7306.0,-2112.0
244,2059-09-01,Coverage_IN_CA_PGE_BAY[Percent],51.0,7449.0,-2061.0
245,2059-10-01,Coverage_IN_CA_PGE_BAY[Percent],40.0,7713.0,-2021.0
246,2059-11-01,Coverage_IN_CA_PGE_BAY[Percent],28.0,7996.0,-1993.0
247,2059-12-01,Coverage_IN_CA_PGE_BAY[Percent],22.0,8220.0,-1971.0
248,2060-07-01,Coverage_IN_CA_PGE_BAY[Percent],-21.0,8493.0,-1992.0
249,2060-08-01,Coverage_IN_CA_PGE_BAY[Percent],-20.0,8458.0,-2012.0
250,2060-09-01,Coverage_IN_CA_PGE_BAY[Percent],-22.0,8413.0,-2034.0
251,2060-10-01,Coverage_IN_CA_PGE_BAY[Percent],-26.0,8419.0,-2060.0
252,2060-11-01,Coverage_IN_CA_PGE_BAY[Percent],-20.0,8556.0,-2080.0
253,2061-08-01,Coverage_IN_CA_PGE_BAY[Percent],-3.0,8665.0,-2083.0
254,2061-09-01,Coverage_IN_CA_PGE_BAY[Percent],-10.0,8672.0,-2093.0
255,2061-10-01,Coverage_IN_CA_PGE_BAY[Percent],-15.0,8807.0,-2108.0
256,2063-06-01,Coverage_IN_CA_PGE_BAY[Percent],4.0,10410.0,-2104.0
257,2063-07-01,Coverage_IN_CA_PGE_BAY[Percent],34.0,10774.0,-2070.0
258,2063-08-01,Coverage_IN_CA_PGE_BAY[Percent],45.0,11107.0,-2025.0
259,2063-09-01,Coverage_IN_CA_PGE_BAY[Percent],51.0,11354.0,-1974.0
260,2063-10-01,Coverage_IN_CA_PGE_BAY[Percent],54.0,11444.0,-1920.0
261,2063-11-01,Coverage_IN_CA_PGE_BAY[Percent],55.0,11818.0,-1865.0
262,2063-12-01,Coverage_IN_CA_PGE_BAY[Percent],45.0,11858.0,-1820.0
263,2064-01-01,Coverage_IN_CA_PGE_BAY[Percent],22.0,11947.0,-1798.0
264,2064-06-01,Coverage_IN_CA_PGE_BAY[Percent],-1.0,12177.0,-1799.0
265,2064-07-01,Coverage_IN_CA_PGE_BAY[Percent],5.0,12278.0,-1794.0
266,2064-08-01,Coverage_IN_CA_PGE_BAY[Percent],5.0,12297.0,-1789.0
267,2064-09-01,Coverage_IN_CA_PGE_BAY[Percent],17.0,12458.0,-1772.0
268,2064-10-01,Coverage_IN_CA_PGE_BAY[Percent],16.0,12562.0,-1756.0
269,2064-12-01,Coverage_IN_CA_PGE_BAY[Percent],-32.0,12686.0,-1788.0
270,2065-01-01,Coverage_IN_CA_PGE_BAY[Percent],-33.0,12607.0,-1821.0
271,2065-02-01,Coverage_IN_CA_PGE_BAY[Percent],-32.0,12491.0,-1853.0
272,2065-03-01,Coverage_IN_CA_PGE_BAY[Percent],-27.0,12369.0,-1880.0
273,2065-04-01,Coverage_IN_CA_PGE_BAY[Percent],-52.0,12127.0,-1932.0
274,2065-05-01,Coverage_IN_CA_PGE_BAY[Percent],-44.0,12006.0,-1976.0
275,2065-06-01,Coverage_IN_CA_PGE_BAY[Percent],-56.0,11917.0,-2032.0
276,2065-07-01,Coverage_IN_CA_PGE_BAY[Percent],-63.0,11768.0,-2095.0
277,2065-08-01,Coverage_IN_CA_PGE_BAY[Percent],-77.0,11589.0,-2172.0
278,2065-09-01,Coverage_IN_CA_PGE_BAY[Percent],-73.0,11386.0,-2245.0
279,2065-10-01,Coverage_IN_CA_PGE_BAY[Percent],-73.0,10974.0,-2318.0
280,2065-11-01,Coverage_IN_CA_PGE_BAY[Percent],-66.0,10601.0,-2384.0
281,2065-12-01,Coverage_IN_CA_PGE_BAY[Percent],-32.0,10464.0,-2416.0
282,2066-06-01,Coverage_IN_CA_PGE_BAY[Percent],-4.0,10644.0,-2420.0
283,2067-07-01,Coverage_IN_CA_PGE_BAY[Percent],6.0,10967.0,-2414.0
284,2067-08-01,Coverage_IN_CA_PGE_BAY[Percent],40.0,11082.0,-2374.0
285,2067-09-01,Coverage_IN_CA_PGE_BAY[Percent],38.0,11178.0,-2336.0
286,2067-10-01,Coverage_IN_CA_PGE_BAY[Percent],38.0,11255.0,-2298.0
287,2067-11-01,Coverage_IN_CA_PGE_BAY[Percent],48.0,11457.0,-2250.0
288,2067-12-01,Coverage_IN_CA_PGE_BAY[Percent],41.0,11533.0,-2209.0
289,2068-07-01,Coverage_IN_CA_PGE_BAY[Percent],2.0,12637.0,-2207.0
290,2068-08-01,Coverage_IN_CA_PGE_BAY[Percent],40.0,12819.0,-2167.0
291,2068-09-01,Coverage_IN_CA_PGE_BAY[Percent],62.0,13027.0,-2105.0
292,2068-10-01,Coverage_IN_CA_PGE_BAY[Percent],61.0,13235.0,-2044.0
293,2068-11-01,Coverage_IN_CA_PGE_BAY[Percent],58.0,13695.0,-1986.0
294,2068-12-01,Coverage_IN_CA_PGE_BAY[Percent],19.0,14070.0,-1967.0
295,2069-04-01,Coverage_IN_CA_PGE_BAY[Percent],7.0,14325.0,-1960.0
296,2069-07-01,Coverage_IN_CA_PGE_BAY[Percent],22.0,14683.0,-1938.0
297,2069-08-01,Coverage_IN_CA_PGE_BAY[Percent],12.0,14982.0,-1926.0
298,2069-09-01,Coverage_IN_CA_PGE_BAY[Percent],7.0,15275.0,-1919.0
299,2069-10-01,Coverage_IN_CA_PGE_BAY[Percent],2.0,15464.0,-1917.0
