,Date,Location,Reduction_in_coverage,Running_total,Location_running_total
221,2042-07-01,Coverage_AZ_APS_SW_Lwr Colorado[Percent],1.0,89701.0,427.0
222,2042-09-01,Coverage_AZ_APS_SW_Lwr Colorado[Percent],2.0,91676.0,429.0
223,2042-10-01,Coverage_AZ_APS_SW_Lwr Colorado[Percent],2.0,92614.0,431.0
224,2042-11-01,Coverage_AZ_APS_SW_Lwr Colorado[Percent],2.0,93093.0,433.0
225,2042-12-01,Coverage_AZ_APS_SW_Lwr Colorado[Percent],4.0,93394.0,437.0
226,2043-01-01,Coverage_AZ_APS_SW_Lwr Colorado[Percent],4.0,93750.0,441.0
227,2043-02-01,Coverage_AZ_APS_SW_Lwr Colorado[Percent],4.0,94335.0,445.0
228,2043-03-01,Coverage_AZ_APS_SW_Lwr Colorado[Percent],4.0,95145.0,449.0
229,2043-04-01,Coverage_AZ_APS_SW_Lwr Colorado[Percent],5.0,96713.0,454.0
230,2043-05-01,Coverage_AZ_APS_SW_Lwr Colorado[Percent],3.0,98178.0,457.0
231,2043-06-01,Coverage_AZ_APS_SW_Lwr Colorado[Percent],2.0,99678.0,459.0
232,2043-07-01,Coverage_AZ_APS_SW_Lwr Colorado[Percent],2.0,101616.0,461.0
233,2043-09-01,Coverage_AZ_APS_SW_Lwr Colorado[Percent],1.0,105288.0,462.0
234,2043-10-01,Coverage_AZ_APS_SW_Lwr Colorado[Percent],1.0,106343.0,463.0
235,2044-03-01,Coverage_AZ_APS_SW_Lwr Colorado[Percent],1.0,109245.0,464.0
236,2044-10-01,Coverage_AZ_APS_SW_Lwr Colorado[Percent],2.0,113510.0,466.0
237,2044-11-01,Coverage_AZ_APS_SW_Lwr Colorado[Percent],2.0,113861.0,468.0
238,2044-12-01,Coverage_AZ_APS_SW_Lwr Colorado[Percent],-1.0,113787.0,467.0
239,2045-01-01,Coverage_AZ_APS_SW_Lwr Colorado[Percent],-7.0,113732.0,460.0
240,2045-02-01,Coverage_AZ_APS_SW_Lwr Colorado[Percent],-5.0,113939.0,455.0
241,2045-03-01,Coverage_AZ_APS_SW_Lwr Colorado[Percent],1.0,114054.0,456.0
242,2045-12-01,Coverage_AZ_APS_SW_Lwr Colorado[Percent],1.0,111778.0,457.0
243,2046-12-01,Coverage_AZ_APS_SW_Lwr Colorado[Percent],-3.0,108132.0,454.0
244,2047-01-01,Coverage_AZ_APS_SW_Lwr Colorado[Percent],-3.0,108231.0,451.0
245,2047-02-01,Coverage_AZ_APS_SW_Lwr Colorado[Percent],-5.0,108312.0,446.0
246,2047-03-01,Coverage_AZ_APS_SW_Lwr Colorado[Percent],-2.0,108278.0,444.0
247,2047-04-01,Coverage_AZ_APS_SW_Lwr Colorado[Percent],-1.0,108253.0,443.0
248,2047-08-01,Coverage_AZ_APS_SW_Lwr Colorado[Percent],-2.0,106565.0,441.0
249,2047-09-01,Coverage_AZ_APS_SW_Lwr Colorado[Percent],-2.0,105982.0,439.0
250,2047-10-01,Coverage_AZ_APS_SW_Lwr Colorado[Percent],-2.0,105786.0,437.0
251,2048-01-01,Coverage_AZ_APS_SW_Lwr Colorado[Percent],-7.0,105823.0,430.0
252,2048-02-01,Coverage_AZ_APS_SW_Lwr Colorado[Percent],-8.0,105903.0,422.0
253,2048-03-01,Coverage_AZ_APS_SW_Lwr Colorado[Percent],-8.0,105674.0,414.0
254,2048-04-01,Coverage_AZ_APS_SW_Lwr Colorado[Percent],-3.0,104820.0,411.0
255,2048-05-01,Coverage_AZ_APS_SW_Lwr Colorado[Percent],-2.0,103602.0,409.0
256,2048-10-01,Coverage_AZ_APS_SW_Lwr Colorado[Percent],3.0,101276.0,412.0
257,2048-11-01,Coverage_AZ_APS_SW_Lwr Colorado[Percent],5.0,100740.0,417.0
258,2048-12-01,Coverage_AZ_APS_SW_Lwr Colorado[Percent],8.0,100459.0,425.0
259,2049-01-01,Coverage_AZ_APS_SW_Lwr Colorado[Percent],11.0,100352.0,436.0
260,2049-02-01,Coverage_AZ_APS_SW_Lwr Colorado[Percent],13.0,100365.0,449.0
261,2049-03-01,Coverage_AZ_APS_SW_Lwr Colorado[Percent],10.0,100150.0,459.0
262,2049-04-01,Coverage_AZ_APS_SW_Lwr Colorado[Percent],8.0,100091.0,467.0
263,2049-05-01,Coverage_AZ_APS_SW_Lwr Colorado[Percent],4.0,100156.0,471.0
264,2049-06-01,Coverage_AZ_APS_SW_Lwr Colorado[Percent],2.0,100488.0,473.0
265,2049-07-01,Coverage_AZ_APS_SW_Lwr Colorado[Percent],1.0,100743.0,474.0
266,2049-08-01,Coverage_AZ_APS_SW_Lwr Colorado[Percent],2.0,100905.0,476.0
267,2049-09-01,Coverage_AZ_APS_SW_Lwr Colorado[Percent],1.0,100920.0,477.0
268,2049-10-01,Coverage_AZ_APS_SW_Lwr Colorado[Percent],2.0,101213.0,479.0
269,2049-11-01,Coverage_AZ_APS_SW_Lwr Colorado[Percent],2.0,101167.0,481.0
270,2049-12-01,Coverage_AZ_APS_SW_Lwr Colorado[Percent],2.0,101251.0,483.0
271,2050-01-01,Coverage_AZ_APS_SW_Lwr Colorado[Percent],-2.0,101216.0,481.0
272,2050-02-01,Coverage_AZ_APS_SW_Lwr Colorado[Percent],-5.0,101141.0,476.0
273,2050-03-01,Coverage_AZ_APS_SW_Lwr Colorado[Percent],-5.0,101073.0,471.0
274,2050-04-01,Coverage_AZ_APS_SW_Lwr Colorado[Percent],-2.0,100947.0,469.0
275,2051-01-01,Coverage_AZ_APS_SW_Lwr Colorado[Percent],1.0,101052.0,470.0
276,2051-08-01,Coverage_AZ_APS_SW_Lwr Colorado[Percent],-3.0,100380.0,467.0
