,Date,Location,Reduction_in_coverage,Running_total,Location_running_total
90,2065-06-01,Coverage_IN_CA_LADWP[Percent],-28.0,-700.0,-174.0
91,2065-10-01,Coverage_IN_CA_LADWP[Percent],-27.0,-1435.0,-201.0
92,2065-11-01,Coverage_IN_CA_LADWP[Percent],-27.0,-1478.0,-228.0
93,2066-05-01,Coverage_IN_CA_LADWP[Percent],26.0,-1015.0,-202.0
94,2066-06-01,Coverage_IN_CA_LADWP[Percent],13.0,-606.0,-189.0
95,2066-12-01,Coverage_IN_CA_LADWP[Percent],-8.0,1099.0,-197.0
96,2067-04-01,Coverage_IN_CA_LADWP[Percent],19.0,1485.0,-178.0
97,2067-05-01,Coverage_IN_CA_LADWP[Percent],26.0,1728.0,-152.0
98,2067-06-01,Coverage_IN_CA_LADWP[Percent],32.0,2085.0,-120.0
99,2067-10-01,Coverage_IN_CA_LADWP[Percent],15.0,2909.0,-105.0
100,2067-11-01,Coverage_IN_CA_LADWP[Percent],1.0,3267.0,-104.0
101,2068-12-01,Coverage_IN_CA_LADWP[Percent],12.0,3532.0,-92.0
102,2069-05-01,Coverage_IN_CA_LADWP[Percent],-10.0,3304.0,-102.0
103,2070-05-01,Coverage_IN_CA_LADWP[Percent],28.0,3104.0,-74.0
104,2070-06-01,Coverage_IN_CA_LADWP[Percent],15.0,3299.0,-59.0
105,2070-12-01,Coverage_IN_CA_LADWP[Percent],-10.0,4709.0,-69.0
106,2011-09-01,Coverage_IN_CA_PGE_BAY[Percent],5.0,-12.0,5.0
107,2011-10-01,Coverage_IN_CA_PGE_BAY[Percent],17.0,34.0,22.0
108,2011-11-01,Coverage_IN_CA_PGE_BAY[Percent],12.0,74.0,34.0
109,2012-09-01,Coverage_IN_CA_PGE_BAY[Percent],-10.0,-141.0,24.0
110,2012-10-01,Coverage_IN_CA_PGE_BAY[Percent],-18.0,-208.0,6.0
111,2012-11-01,Coverage_IN_CA_PGE_BAY[Percent],-2.0,-215.0,4.0
112,2013-03-01,Coverage_IN_CA_PGE_BAY[Percent],-1.0,-116.0,3.0
113,2013-04-01,Coverage_IN_CA_PGE_BAY[Percent],-16.0,-153.0,-13.0
114,2013-05-01,Coverage_IN_CA_PGE_BAY[Percent],-39.0,-227.0,-52.0
115,2013-07-01,Coverage_IN_CA_PGE_BAY[Percent],-24.0,-434.0,-76.0
116,2013-08-01,Coverage_IN_CA_PGE_BAY[Percent],-42.0,-485.0,-118.0
117,2013-09-01,Coverage_IN_CA_PGE_BAY[Percent],-33.0,-557.0,-151.0
118,2013-10-01,Coverage_IN_CA_PGE_BAY[Percent],-14.0,-469.0,-165.0
119,2013-11-01,Coverage_IN_CA_PGE_BAY[Percent],-19.0,-488.0,-184.0
120,2013-12-01,Coverage_IN_CA_PGE_BAY[Percent],-12.0,-513.0,-196.0
121,2014-07-01,Coverage_IN_CA_PGE_BAY[Percent],-18.0,-429.0,-214.0
122,2014-08-01,Coverage_IN_CA_PGE_BAY[Percent],-1.0,-429.0,-215.0
123,2014-09-01,Coverage_IN_CA_PGE_BAY[Percent],-4.0,-435.0,-219.0
124,2014-10-01,Coverage_IN_CA_PGE_BAY[Percent],-7.0,-418.0,-226.0
125,2016-07-01,Coverage_IN_CA_PGE_BAY[Percent],-16.0,-89.0,-242.0
126,2016-08-01,Coverage_IN_CA_PGE_BAY[Percent],-6.0,-273.0,-248.0
127,2016-09-01,Coverage_IN_CA_PGE_BAY[Percent],-17.0,-318.0,-265.0
128,2016-10-01,Coverage_IN_CA_PGE_BAY[Percent],-20.0,-386.0,-285.0
129,2019-08-01,Coverage_IN_CA_PGE_BAY[Percent],11.0,750.0,-274.0
130,2019-09-01,Coverage_IN_CA_PGE_BAY[Percent],22.0,789.0,-252.0
131,2019-10-01,Coverage_IN_CA_PGE_BAY[Percent],22.0,987.0,-230.0
132,2019-11-01,Coverage_IN_CA_PGE_BAY[Percent],24.0,1285.0,-206.0
133,2019-12-01,Coverage_IN_CA_PGE_BAY[Percent],7.0,1400.0,-199.0
134,2020-05-01,Coverage_IN_CA_PGE_BAY[Percent],29.0,1576.0,-170.0
135,2020-06-01,Coverage_IN_CA_PGE_BAY[Percent],22.0,1613.0,-148.0
136,2020-07-01,Coverage_IN_CA_PGE_BAY[Percent],-13.0,1881.0,-161.0
137,2020-08-01,Coverage_IN_CA_PGE_BAY[Percent],30.0,1942.0,-131.0
138,2020-09-01,Coverage_IN_CA_PGE_BAY[Percent],46.0,2141.0,-85.0
139,2020-10-01,Coverage_IN_CA_PGE_BAY[Percent],28.0,2311.0,-57.0
140,2020-11-01,Coverage_IN_CA_PGE_BAY[Percent],8.0,2532.0,-49.0
141,2021-04-01,Coverage_IN_CA_PGE_BAY[Percent],-38.0,2232.0,-87.0
142,2021-05-01,Coverage_IN_CA_PGE_BAY[Percent],-28.0,2268.0,-115.0
143,2021-06-01,Coverage_IN_CA_PGE_BAY[Percent],-47.0,2327.0,-162.0
144,2021-07-01,Coverage_IN_CA_PGE_BAY[Percent],-42.0,2275.0,-204.0
145,2021-08-01,Coverage_IN_CA_PGE_BAY[Percent],-54.0,2200.0,-258.0
146,2021-09-01,Coverage_IN_CA_PGE_BAY[Percent],-40.0,2115.0,-298.0
147,2021-10-01,Coverage_IN_CA_PGE_BAY[Percent],-29.0,2027.0,-327.0
148,2021-11-01,Coverage_IN_CA_PGE_BAY[Percent],-38.0,1984.0,-365.0
149,2023-07-01,Coverage_IN_CA_PGE_BAY[Percent],22.0,2708.0,-343.0
150,2023-08-01,Coverage_IN_CA_PGE_BAY[Percent],17.0,2771.0,-326.0
151,2024-08-01,Coverage_IN_CA_PGE_BAY[Percent],9.0,3331.0,-317.0
152,2024-09-01,Coverage_IN_CA_PGE_BAY[Percent],19.0,3366.0,-298.0
153,2024-10-01,Coverage_IN_CA_PGE_BAY[Percent],17.0,3422.0,-281.0
154,2025-08-01,Coverage_IN_CA_PGE_BAY[Percent],14.0,3841.0,-267.0
155,2025-09-01,Coverage_IN_CA_PGE_BAY[Percent],1.0,3927.0,-266.0
156,2025-10-01,Coverage_IN_CA_PGE_BAY[Percent],5.0,3947.0,-261.0
157,2025-11-01,Coverage_IN_CA_PGE_BAY[Percent],12.0,4113.0,-249.0
158,2029-07-01,Coverage_IN_CA_PGE_BAY[Percent],32.0,4264.0,-217.0
159,2029-08-01,Coverage_IN_CA_PGE_BAY[Percent],51.0,4352.0,-166.0
160,2029-09-01,Coverage_IN_CA_PGE_BAY[Percent],55.0,4448.0,-111.0
161,2029-10-01,Coverage_IN_CA_PGE_BAY[Percent],52.0,4729.0,-59.0
162,2029-11-01,Coverage_IN_CA_PGE_BAY[Percent],49.0,4768.0,-10.0
163,2029-12-01,Coverage_IN_CA_PGE_BAY[Percent],19.0,4725.0,9.0
164,2030-05-01,Coverage_IN_CA_PGE_BAY[Percent],3.0,5065.0,12.0
165,2030-08-01,Coverage_IN_CA_PGE_BAY[Percent],19.0,5287.0,31.0
166,2030-09-01,Coverage_IN_CA_PGE_BAY[Percent],36.0,5371.0,67.0
167,2030-10-01,Coverage_IN_CA_PGE_BAY[Percent],29.0,5473.0,96.0
168,2030-11-01,Coverage_IN_CA_PGE_BAY[Percent],15.0,5446.0,111.0
169,2031-08-01,Coverage_IN_CA_PGE_BAY[Percent],-28.0,5116.0,83.0
170,2031-09-01,Coverage_IN_CA_PGE_BAY[Percent],-45.0,4986.0,38.0
171,2031-10-01,Coverage_IN_CA_PGE_BAY[Percent],-41.0,4780.0,-3.0
172,2031-11-01,Coverage_IN_CA_PGE_BAY[Percent],-25.0,4528.0,-28.0
173,2031-12-01,Coverage_IN_CA_PGE_BAY[Percent],-2.0,4392.0,-30.0
174,2032-03-01,Coverage_IN_CA_PGE_BAY[Percent],-47.0,4246.0,-77.0
175,2032-04-01,Coverage_IN_CA_PGE_BAY[Percent],-41.0,4191.0,-118.0
176,2032-05-01,Coverage_IN_CA_PGE_BAY[Percent],-45.0,4092.0,-163.0
177,2032-06-01,Coverage_IN_CA_PGE_BAY[Percent],-67.0,3920.0,-230.0
178,2032-07-01,Coverage_IN_CA_PGE_BAY[Percent],-82.0,3507.0,-312.0
179,2032-08-01,Coverage_IN_CA_PGE_BAY[Percent],-46.0,3289.0,-358.0
180,2032-09-01,Coverage_IN_CA_PGE_BAY[Percent],-78.0,3100.0,-436.0
181,2032-10-01,Coverage_IN_CA_PGE_BAY[Percent],-69.0,2720.0,-505.0
182,2032-11-01,Coverage_IN_CA_PGE_BAY[Percent],-40.0,2288.0,-545.0
183,2033-08-01,Coverage_IN_CA_PGE_BAY[Percent],-13.0,1233.0,-558.0
184,2033-09-01,Coverage_IN_CA_PGE_BAY[Percent],-10.0,1144.0,-568.0
185,2034-02-01,Coverage_IN_CA_PGE_BAY[Percent],-25.0,440.0,-593.0
186,2034-03-01,Coverage_IN_CA_PGE_BAY[Percent],-7.0,441.0,-600.0
187,2034-04-01,Coverage_IN_CA_PGE_BAY[Percent],-13.0,341.0,-613.0
188,2034-05-01,Coverage_IN_CA_PGE_BAY[Percent],-14.0,277.0,-627.0
189,2034-06-01,Coverage_IN_CA_PGE_BAY[Percent],17.0,279.0,-610.0
190,2034-07-01,Coverage_IN_CA_PGE_BAY[Percent],44.0,316.0,-566.0
191,2034-08-01,Coverage_IN_CA_PGE_BAY[Percent],35.0,335.0,-531.0
192,2034-09-01,Coverage_IN_CA_PGE_BAY[Percent],20.0,332.0,-511.0
193,2034-10-01,Coverage_IN_CA_PGE_BAY[Percent],10.0,310.0,-501.0
194,2034-11-01,Coverage_IN_CA_PGE_BAY[Percent],17.0,71.0,-484.0
195,2034-12-01,Coverage_IN_CA_PGE_BAY[Percent],18.0,-12.0,-466.0
196,2035-01-01,Coverage_IN_CA_PGE_BAY[Percent],-13.0,-21.0,-479.0
197,2035-02-01,Coverage_IN_CA_PGE_BAY[Percent],-22.0,-43.0,-501.0
198,2035-03-01,Coverage_IN_CA_PGE_BAY[Percent],37.0,-8.0,-464.0
199,2035-04-01,Coverage_IN_CA_PGE_BAY[Percent],40.0,37.0,-424.0
200,2035-05-01,Coverage_IN_CA_PGE_BAY[Percent],56.0,84.0,-368.0
201,2035-06-01,Coverage_IN_CA_PGE_BAY[Percent],34.0,111.0,-334.0
202,2035-07-01,Coverage_IN_CA_PGE_BAY[Percent],64.0,235.0,-270.0
203,2035-08-01,Coverage_IN_CA_PGE_BAY[Percent],55.0,331.0,-215.0
204,2035-09-01,Coverage_IN_CA_PGE_BAY[Percent],40.0,414.0,-175.0
205,2035-10-01,Coverage_IN_CA_PGE_BAY[Percent],27.0,461.0,-148.0
206,2035-11-01,Coverage_IN_CA_PGE_BAY[Percent],17.0,223.0,-131.0
207,2035-12-01,Coverage_IN_CA_PGE_BAY[Percent],23.0,204.0,-108.0
208,2036-01-01,Coverage_IN_CA_PGE_BAY[Percent],13.0,262.0,-95.0
209,2036-02-01,Coverage_IN_CA_PGE_BAY[Percent],-2.0,271.0,-97.0
210,2036-04-01,Coverage_IN_CA_PGE_BAY[Percent],-7.0,342.0,-104.0
211,2036-05-01,Coverage_IN_CA_PGE_BAY[Percent],44.0,457.0,-60.0
212,2036-06-01,Coverage_IN_CA_PGE_BAY[Percent],56.0,713.0,-4.0
213,2036-07-01,Coverage_IN_CA_PGE_BAY[Percent],42.0,857.0,38.0
214,2036-08-01,Coverage_IN_CA_PGE_BAY[Percent],44.0,911.0,82.0
215,2036-09-01,Coverage_IN_CA_PGE_BAY[Percent],11.0,916.0,93.0
216,2036-10-01,Coverage_IN_CA_PGE_BAY[Percent],33.0,904.0,126.0
217,2036-11-01,Coverage_IN_CA_PGE_BAY[Percent],17.0,905.0,143.0
218,2036-12-01,Coverage_IN_CA_PGE_BAY[Percent],32.0,776.0,175.0
219,2037-01-01,Coverage_IN_CA_PGE_BAY[Percent],23.0,785.0,198.0
220,2037-06-01,Coverage_IN_CA_PGE_BAY[Percent],44.0,976.0,242.0
221,2037-07-01,Coverage_IN_CA_PGE_BAY[Percent],30.0,1337.0,272.0
222,2037-08-01,Coverage_IN_CA_PGE_BAY[Percent],66.0,1525.0,338.0
223,2037-09-01,Coverage_IN_CA_PGE_BAY[Percent],70.0,1757.0,408.0
224,2037-10-01,Coverage_IN_CA_PGE_BAY[Percent],79.0,1940.0,487.0
225,2037-11-01,Coverage_IN_CA_PGE_BAY[Percent],47.0,2243.0,534.0
226,2037-12-01,Coverage_IN_CA_PGE_BAY[Percent],24.0,2256.0,558.0
227,2038-08-01,Coverage_IN_CA_PGE_BAY[Percent],-27.0,2471.0,531.0
228,2038-09-01,Coverage_IN_CA_PGE_BAY[Percent],-39.0,2356.0,492.0
229,2038-10-01,Coverage_IN_CA_PGE_BAY[Percent],-34.0,2221.0,458.0
230,2038-11-01,Coverage_IN_CA_PGE_BAY[Percent],-20.0,2275.0,438.0
231,2040-07-01,Coverage_IN_CA_PGE_BAY[Percent],1.0,3645.0,439.0
232,2040-08-01,Coverage_IN_CA_PGE_BAY[Percent],18.0,3693.0,457.0
233,2040-09-01,Coverage_IN_CA_PGE_BAY[Percent],30.0,3761.0,487.0
234,2040-10-01,Coverage_IN_CA_PGE_BAY[Percent],30.0,4032.0,517.0
235,2040-11-01,Coverage_IN_CA_PGE_BAY[Percent],15.0,4170.0,532.0
236,2043-05-01,Coverage_IN_CA_PGE_BAY[Percent],47.0,6242.0,579.0
237,2043-06-01,Coverage_IN_CA_PGE_BAY[Percent],58.0,6448.0,637.0
238,2043-07-01,Coverage_IN_CA_PGE_BAY[Percent],38.0,6728.0,675.0
239,2043-08-01,Coverage_IN_CA_PGE_BAY[Percent],61.0,6889.0,736.0
240,2043-09-01,Coverage_IN_CA_PGE_BAY[Percent],70.0,7085.0,806.0
241,2043-10-01,Coverage_IN_CA_PGE_BAY[Percent],48.0,7437.0,854.0
242,2043-11-01,Coverage_IN_CA_PGE_BAY[Percent],28.0,7529.0,882.0
243,2044-07-01,Coverage_IN_CA_PGE_BAY[Percent],15.0,7741.0,897.0
244,2044-08-01,Coverage_IN_CA_PGE_BAY[Percent],4.0,7772.0,901.0
245,2044-09-01,Coverage_IN_CA_PGE_BAY[Percent],19.0,7818.0,920.0
246,2044-10-01,Coverage_IN_CA_PGE_BAY[Percent],22.0,8050.0,942.0
247,2044-11-01,Coverage_IN_CA_PGE_BAY[Percent],16.0,8131.0,958.0
248,2045-08-01,Coverage_IN_CA_PGE_BAY[Percent],-25.0,7472.0,933.0
249,2045-09-01,Coverage_IN_CA_PGE_BAY[Percent],-41.0,7363.0,892.0
250,2045-10-01,Coverage_IN_CA_PGE_BAY[Percent],-42.0,7253.0,850.0
251,2045-11-01,Coverage_IN_CA_PGE_BAY[Percent],-15.0,7013.0,835.0
252,2046-04-01,Coverage_IN_CA_PGE_BAY[Percent],-6.0,6449.0,829.0
253,2046-05-01,Coverage_IN_CA_PGE_BAY[Percent],-10.0,6395.0,819.0
254,2046-08-01,Coverage_IN_CA_PGE_BAY[Percent],-26.0,6069.0,793.0
255,2046-09-01,Coverage_IN_CA_PGE_BAY[Percent],-40.0,5899.0,753.0
256,2046-10-01,Coverage_IN_CA_PGE_BAY[Percent],-39.0,5600.0,714.0
257,2046-11-01,Coverage_IN_CA_PGE_BAY[Percent],-22.0,5184.0,692.0
258,2047-08-01,Coverage_IN_CA_PGE_BAY[Percent],3.0,4542.0,695.0
259,2047-09-01,Coverage_IN_CA_PGE_BAY[Percent],7.0,4504.0,702.0
260,2047-10-01,Coverage_IN_CA_PGE_BAY[Percent],-7.0,4381.0,695.0
261,2047-11-01,Coverage_IN_CA_PGE_BAY[Percent],3.0,4172.0,698.0
262,2047-12-01,Coverage_IN_CA_PGE_BAY[Percent],-46.0,3945.0,652.0
263,2048-01-01,Coverage_IN_CA_PGE_BAY[Percent],-32.0,3854.0,620.0
264,2048-02-01,Coverage_IN_CA_PGE_BAY[Percent],-9.0,3766.0,611.0
265,2048-07-01,Coverage_IN_CA_PGE_BAY[Percent],-8.0,3430.0,603.0
266,2048-08-01,Coverage_IN_CA_PGE_BAY[Percent],-39.0,3361.0,564.0
267,2048-09-01,Coverage_IN_CA_PGE_BAY[Percent],-64.0,3238.0,500.0
268,2048-10-01,Coverage_IN_CA_PGE_BAY[Percent],-17.0,2999.0,483.0
269,2051-07-01,Coverage_IN_CA_PGE_BAY[Percent],-5.0,2729.0,478.0
270,2051-08-01,Coverage_IN_CA_PGE_BAY[Percent],-24.0,2515.0,454.0
271,2051-09-01,Coverage_IN_CA_PGE_BAY[Percent],-20.0,2374.0,434.0
272,2051-10-01,Coverage_IN_CA_PGE_BAY[Percent],-14.0,2218.0,420.0
273,2051-11-01,Coverage_IN_CA_PGE_BAY[Percent],-25.0,2268.0,395.0
274,2051-12-01,Coverage_IN_CA_PGE_BAY[Percent],-32.0,2184.0,363.0
275,2052-07-01,Coverage_IN_CA_PGE_BAY[Percent],-84.0,1744.0,279.0
276,2052-08-01,Coverage_IN_CA_PGE_BAY[Percent],-63.0,1581.0,216.0
277,2052-09-01,Coverage_IN_CA_PGE_BAY[Percent],-54.0,1444.0,162.0
278,2052-10-01,Coverage_IN_CA_PGE_BAY[Percent],-45.0,1312.0,117.0
279,2052-11-01,Coverage_IN_CA_PGE_BAY[Percent],-43.0,1367.0,74.0
280,2052-12-01,Coverage_IN_CA_PGE_BAY[Percent],-21.0,1434.0,53.0
281,2053-01-01,Coverage_IN_CA_PGE_BAY[Percent],-3.0,1368.0,50.0
282,2053-02-01,Coverage_IN_CA_PGE_BAY[Percent],-33.0,1287.0,17.0
283,2053-03-01,Coverage_IN_CA_PGE_BAY[Percent],-19.0,1231.0,-2.0
284,2053-04-01,Coverage_IN_CA_PGE_BAY[Percent],-25.0,1056.0,-27.0
285,2053-05-01,Coverage_IN_CA_PGE_BAY[Percent],-26.0,997.0,-53.0
286,2053-08-01,Coverage_IN_CA_PGE_BAY[Percent],-45.0,1135.0,-98.0
287,2053-09-01,Coverage_IN_CA_PGE_BAY[Percent],-32.0,998.0,-130.0
288,2053-10-01,Coverage_IN_CA_PGE_BAY[Percent],-42.0,837.0,-172.0
289,2053-11-01,Coverage_IN_CA_PGE_BAY[Percent],-8.0,999.0,-180.0
290,2053-12-01,Coverage_IN_CA_PGE_BAY[Percent],-4.0,1057.0,-184.0
291,2054-07-01,Coverage_IN_CA_PGE_BAY[Percent],22.0,1639.0,-162.0
292,2054-08-01,Coverage_IN_CA_PGE_BAY[Percent],39.0,1719.0,-123.0
293,2054-09-01,Coverage_IN_CA_PGE_BAY[Percent],16.0,1716.0,-107.0
294,2054-10-01,Coverage_IN_CA_PGE_BAY[Percent],25.0,1717.0,-82.0
295,2054-11-01,Coverage_IN_CA_PGE_BAY[Percent],12.0,1884.0,-70.0
296,2056-08-01,Coverage_IN_CA_PGE_BAY[Percent],16.0,3317.0,-54.0
297,2056-09-01,Coverage_IN_CA_PGE_BAY[Percent],3.0,3311.0,-51.0
298,2056-10-01,Coverage_IN_CA_PGE_BAY[Percent],4.0,3359.0,-47.0
299,2056-11-01,Coverage_IN_CA_PGE_BAY[Percent],-3.0,3549.0,-50.0
300,2057-06-01,Coverage_IN_CA_PGE_BAY[Percent],-75.0,3410.0,-125.0
301,2057-07-01,Coverage_IN_CA_PGE_BAY[Percent],-33.0,3314.0,-158.0
302,2057-08-01,Coverage_IN_CA_PGE_BAY[Percent],-53.0,3187.0,-211.0
303,2057-09-01,Coverage_IN_CA_PGE_BAY[Percent],-36.0,3067.0,-247.0
304,2057-10-01,Coverage_IN_CA_PGE_BAY[Percent],-18.0,3016.0,-265.0
305,2057-11-01,Coverage_IN_CA_PGE_BAY[Percent],-17.0,2962.0,-282.0
306,2057-12-01,Coverage_IN_CA_PGE_BAY[Percent],-49.0,2782.0,-331.0
307,2058-01-01,Coverage_IN_CA_PGE_BAY[Percent],-16.0,2720.0,-347.0
308,2058-02-01,Coverage_IN_CA_PGE_BAY[Percent],-6.0,2729.0,-353.0
309,2058-03-01,Coverage_IN_CA_PGE_BAY[Percent],-16.0,2636.0,-369.0
310,2058-04-01,Coverage_IN_CA_PGE_BAY[Percent],-25.0,2444.0,-394.0
