,Date,Location,Reduction_in_coverage,Running_total,Location_running_total
155,2030-10-01,Coverage_IN_CA_PGE_BAY[Percent],28.0,7036.0,-51.0
156,2030-11-01,Coverage_IN_CA_PGE_BAY[Percent],27.0,7164.0,-24.0
157,2031-08-01,Coverage_IN_CA_PGE_BAY[Percent],-28.0,7077.0,-52.0
158,2031-09-01,Coverage_IN_CA_PGE_BAY[Percent],-45.0,6964.0,-97.0
159,2031-10-01,Coverage_IN_CA_PGE_BAY[Percent],-41.0,6888.0,-138.0
160,2031-11-01,Coverage_IN_CA_PGE_BAY[Percent],-25.0,6818.0,-163.0
161,2031-12-01,Coverage_IN_CA_PGE_BAY[Percent],-2.0,6682.0,-165.0
162,2032-03-01,Coverage_IN_CA_PGE_BAY[Percent],-47.0,6540.0,-212.0
163,2032-04-01,Coverage_IN_CA_PGE_BAY[Percent],-41.0,6501.0,-253.0
164,2032-05-01,Coverage_IN_CA_PGE_BAY[Percent],-45.0,6527.0,-298.0
165,2032-06-01,Coverage_IN_CA_PGE_BAY[Percent],-62.0,6683.0,-360.0
166,2032-07-01,Coverage_IN_CA_PGE_BAY[Percent],-43.0,6572.0,-403.0
167,2032-08-01,Coverage_IN_CA_PGE_BAY[Percent],21.0,6595.0,-382.0
168,2032-09-01,Coverage_IN_CA_PGE_BAY[Percent],-6.0,6595.0,-388.0
169,2032-11-01,Coverage_IN_CA_PGE_BAY[Percent],4.0,6459.0,-384.0
170,2032-12-01,Coverage_IN_CA_PGE_BAY[Percent],15.0,6480.0,-369.0
171,2033-01-01,Coverage_IN_CA_PGE_BAY[Percent],6.0,6578.0,-363.0
172,2033-06-01,Coverage_IN_CA_PGE_BAY[Percent],44.0,6546.0,-319.0
173,2033-07-01,Coverage_IN_CA_PGE_BAY[Percent],33.0,6628.0,-286.0
174,2033-08-01,Coverage_IN_CA_PGE_BAY[Percent],54.0,6690.0,-232.0
175,2033-09-01,Coverage_IN_CA_PGE_BAY[Percent],61.0,6750.0,-171.0
176,2033-10-01,Coverage_IN_CA_PGE_BAY[Percent],68.0,6843.0,-103.0
177,2034-02-01,Coverage_IN_CA_PGE_BAY[Percent],-25.0,6738.0,-128.0
178,2034-03-01,Coverage_IN_CA_PGE_BAY[Percent],-7.0,6729.0,-135.0
179,2034-04-01,Coverage_IN_CA_PGE_BAY[Percent],-13.0,6629.0,-148.0
180,2034-05-01,Coverage_IN_CA_PGE_BAY[Percent],-14.0,6489.0,-162.0
181,2034-06-01,Coverage_IN_CA_PGE_BAY[Percent],3.0,6402.0,-159.0
182,2034-08-01,Coverage_IN_CA_PGE_BAY[Percent],-29.0,6286.0,-188.0
183,2034-09-01,Coverage_IN_CA_PGE_BAY[Percent],-40.0,6178.0,-228.0
184,2034-10-01,Coverage_IN_CA_PGE_BAY[Percent],-45.0,6025.0,-273.0
185,2034-11-01,Coverage_IN_CA_PGE_BAY[Percent],-41.0,5781.0,-314.0
186,2034-12-01,Coverage_IN_CA_PGE_BAY[Percent],-22.0,5700.0,-336.0
187,2035-01-01,Coverage_IN_CA_PGE_BAY[Percent],-27.0,5711.0,-363.0
188,2035-02-01,Coverage_IN_CA_PGE_BAY[Percent],-22.0,5751.0,-385.0
189,2035-07-01,Coverage_IN_CA_PGE_BAY[Percent],5.0,5842.0,-380.0
190,2035-08-01,Coverage_IN_CA_PGE_BAY[Percent],-1.0,5723.0,-381.0
191,2035-10-01,Coverage_IN_CA_PGE_BAY[Percent],-9.0,5575.0,-390.0
192,2035-11-01,Coverage_IN_CA_PGE_BAY[Percent],-20.0,5394.0,-410.0
193,2036-02-01,Coverage_IN_CA_PGE_BAY[Percent],-2.0,5482.0,-412.0
194,2036-04-01,Coverage_IN_CA_PGE_BAY[Percent],-7.0,5481.0,-419.0
195,2036-07-01,Coverage_IN_CA_PGE_BAY[Percent],-17.0,5523.0,-436.0
196,2036-08-01,Coverage_IN_CA_PGE_BAY[Percent],-27.0,5458.0,-463.0
197,2036-09-01,Coverage_IN_CA_PGE_BAY[Percent],-46.0,5349.0,-509.0
198,2036-10-01,Coverage_IN_CA_PGE_BAY[Percent],-16.0,5262.0,-525.0
199,2036-11-01,Coverage_IN_CA_PGE_BAY[Percent],-22.0,5127.0,-547.0
200,2037-09-01,Coverage_IN_CA_PGE_BAY[Percent],12.0,5994.0,-535.0
201,2037-10-01,Coverage_IN_CA_PGE_BAY[Percent],17.0,5935.0,-518.0
202,2037-11-01,Coverage_IN_CA_PGE_BAY[Percent],8.0,5981.0,-510.0
203,2038-05-01,Coverage_IN_CA_PGE_BAY[Percent],47.0,6156.0,-463.0
204,2038-06-01,Coverage_IN_CA_PGE_BAY[Percent],55.0,6452.0,-408.0
205,2038-07-01,Coverage_IN_CA_PGE_BAY[Percent],39.0,6630.0,-369.0
206,2038-08-01,Coverage_IN_CA_PGE_BAY[Percent],20.0,6687.0,-349.0
207,2038-09-01,Coverage_IN_CA_PGE_BAY[Percent],17.0,6741.0,-332.0
208,2038-10-01,Coverage_IN_CA_PGE_BAY[Percent],20.0,6802.0,-312.0
209,2038-11-01,Coverage_IN_CA_PGE_BAY[Percent],17.0,6850.0,-295.0
210,2039-07-01,Coverage_IN_CA_PGE_BAY[Percent],6.0,7256.0,-289.0
211,2039-09-01,Coverage_IN_CA_PGE_BAY[Percent],10.0,7518.0,-279.0
212,2039-10-01,Coverage_IN_CA_PGE_BAY[Percent],15.0,7765.0,-264.0
213,2040-09-01,Coverage_IN_CA_PGE_BAY[Percent],16.0,7904.0,-248.0
214,2040-10-01,Coverage_IN_CA_PGE_BAY[Percent],22.0,8170.0,-226.0
215,2040-11-01,Coverage_IN_CA_PGE_BAY[Percent],20.0,8318.0,-206.0
216,2041-09-01,Coverage_IN_CA_PGE_BAY[Percent],9.0,9036.0,-197.0
217,2041-10-01,Coverage_IN_CA_PGE_BAY[Percent],7.0,9262.0,-190.0
218,2042-05-01,Coverage_IN_CA_PGE_BAY[Percent],39.0,9825.0,-151.0
219,2042-06-01,Coverage_IN_CA_PGE_BAY[Percent],56.0,10157.0,-95.0
220,2042-07-01,Coverage_IN_CA_PGE_BAY[Percent],74.0,10583.0,-21.0
221,2042-08-01,Coverage_IN_CA_PGE_BAY[Percent],77.0,10857.0,56.0
222,2042-09-01,Coverage_IN_CA_PGE_BAY[Percent],78.0,11072.0,134.0
223,2042-10-01,Coverage_IN_CA_PGE_BAY[Percent],78.0,11486.0,212.0
224,2042-11-01,Coverage_IN_CA_PGE_BAY[Percent],40.0,11713.0,252.0
225,2044-10-01,Coverage_IN_CA_PGE_BAY[Percent],10.0,12456.0,262.0
226,2044-11-01,Coverage_IN_CA_PGE_BAY[Percent],1.0,12521.0,263.0
227,2045-06-01,Coverage_IN_CA_PGE_BAY[Percent],43.0,12686.0,306.0
228,2045-07-01,Coverage_IN_CA_PGE_BAY[Percent],14.0,12646.0,320.0
229,2045-08-01,Coverage_IN_CA_PGE_BAY[Percent],-25.0,12544.0,295.0
230,2045-09-01,Coverage_IN_CA_PGE_BAY[Percent],-25.0,12434.0,270.0
231,2045-10-01,Coverage_IN_CA_PGE_BAY[Percent],-17.0,12358.0,253.0
232,2045-11-01,Coverage_IN_CA_PGE_BAY[Percent],-3.0,12367.0,250.0
233,2046-04-01,Coverage_IN_CA_PGE_BAY[Percent],-6.0,12192.0,244.0
234,2046-05-01,Coverage_IN_CA_PGE_BAY[Percent],-10.0,12206.0,234.0
235,2046-06-01,Coverage_IN_CA_PGE_BAY[Percent],44.0,12231.0,278.0
236,2046-07-01,Coverage_IN_CA_PGE_BAY[Percent],19.0,12222.0,297.0
237,2046-08-01,Coverage_IN_CA_PGE_BAY[Percent],-2.0,12163.0,295.0
238,2046-09-01,Coverage_IN_CA_PGE_BAY[Percent],-3.0,12088.0,292.0
239,2046-10-01,Coverage_IN_CA_PGE_BAY[Percent],-18.0,12005.0,274.0
240,2046-11-01,Coverage_IN_CA_PGE_BAY[Percent],3.0,11967.0,277.0
241,2046-12-01,Coverage_IN_CA_PGE_BAY[Percent],8.0,11957.0,285.0
242,2047-09-01,Coverage_IN_CA_PGE_BAY[Percent],-16.0,11899.0,269.0
243,2047-10-01,Coverage_IN_CA_PGE_BAY[Percent],-30.0,11809.0,239.0
244,2047-11-01,Coverage_IN_CA_PGE_BAY[Percent],-24.0,11729.0,215.0
245,2047-12-01,Coverage_IN_CA_PGE_BAY[Percent],-46.0,11729.0,169.0
246,2048-01-01,Coverage_IN_CA_PGE_BAY[Percent],-32.0,11727.0,137.0
247,2048-02-01,Coverage_IN_CA_PGE_BAY[Percent],-9.0,11733.0,128.0
248,2048-07-01,Coverage_IN_CA_PGE_BAY[Percent],-8.0,11602.0,120.0
249,2048-08-01,Coverage_IN_CA_PGE_BAY[Percent],-39.0,11543.0,81.0
250,2048-09-01,Coverage_IN_CA_PGE_BAY[Percent],-61.0,11447.0,20.0
251,2048-11-01,Coverage_IN_CA_PGE_BAY[Percent],4.0,11518.0,24.0
252,2049-07-01,Coverage_IN_CA_PGE_BAY[Percent],19.0,12160.0,43.0
253,2049-09-01,Coverage_IN_CA_PGE_BAY[Percent],14.0,12233.0,57.0
254,2049-10-01,Coverage_IN_CA_PGE_BAY[Percent],29.0,12323.0,86.0
255,2049-11-01,Coverage_IN_CA_PGE_BAY[Percent],20.0,12338.0,106.0
256,2050-06-01,Coverage_IN_CA_PGE_BAY[Percent],53.0,13099.0,159.0
257,2050-07-01,Coverage_IN_CA_PGE_BAY[Percent],28.0,13293.0,187.0
258,2050-08-01,Coverage_IN_CA_PGE_BAY[Percent],37.0,13378.0,224.0
259,2050-09-01,Coverage_IN_CA_PGE_BAY[Percent],59.0,13480.0,283.0
260,2050-10-01,Coverage_IN_CA_PGE_BAY[Percent],42.0,13604.0,325.0
261,2050-11-01,Coverage_IN_CA_PGE_BAY[Percent],28.0,13695.0,353.0
262,2051-07-01,Coverage_IN_CA_PGE_BAY[Percent],10.0,13787.0,363.0
263,2051-08-01,Coverage_IN_CA_PGE_BAY[Percent],-19.0,13680.0,344.0
264,2051-09-01,Coverage_IN_CA_PGE_BAY[Percent],-16.0,13593.0,328.0
265,2051-10-01,Coverage_IN_CA_PGE_BAY[Percent],-7.0,13542.0,321.0
266,2051-11-01,Coverage_IN_CA_PGE_BAY[Percent],-7.0,13583.0,314.0
267,2051-12-01,Coverage_IN_CA_PGE_BAY[Percent],-32.0,13447.0,282.0
268,2052-07-01,Coverage_IN_CA_PGE_BAY[Percent],-84.0,13069.0,198.0
269,2052-08-01,Coverage_IN_CA_PGE_BAY[Percent],-66.0,12912.0,132.0
270,2052-09-01,Coverage_IN_CA_PGE_BAY[Percent],-72.0,12727.0,60.0
271,2052-10-01,Coverage_IN_CA_PGE_BAY[Percent],-55.0,12559.0,5.0
272,2052-11-01,Coverage_IN_CA_PGE_BAY[Percent],-29.0,12504.0,-24.0
273,2052-12-01,Coverage_IN_CA_PGE_BAY[Percent],-21.0,12578.0,-45.0
274,2053-01-01,Coverage_IN_CA_PGE_BAY[Percent],-3.0,12638.0,-48.0
275,2053-02-01,Coverage_IN_CA_PGE_BAY[Percent],-33.0,12667.0,-81.0
276,2053-03-01,Coverage_IN_CA_PGE_BAY[Percent],-19.0,12653.0,-100.0
277,2053-04-01,Coverage_IN_CA_PGE_BAY[Percent],-25.0,12466.0,-125.0
278,2053-05-01,Coverage_IN_CA_PGE_BAY[Percent],-26.0,12395.0,-151.0
279,2053-06-01,Coverage_IN_CA_PGE_BAY[Percent],44.0,12358.0,-107.0
280,2053-07-01,Coverage_IN_CA_PGE_BAY[Percent],42.0,12631.0,-65.0
281,2053-08-01,Coverage_IN_CA_PGE_BAY[Percent],-8.0,12647.0,-73.0
282,2053-09-01,Coverage_IN_CA_PGE_BAY[Percent],4.0,12621.0,-69.0
283,2053-10-01,Coverage_IN_CA_PGE_BAY[Percent],2.0,12609.0,-67.0
284,2053-11-01,Coverage_IN_CA_PGE_BAY[Percent],26.0,12768.0,-41.0
285,2053-12-01,Coverage_IN_CA_PGE_BAY[Percent],-3.0,12827.0,-44.0
286,2054-07-01,Coverage_IN_CA_PGE_BAY[Percent],22.0,13410.0,-22.0
287,2054-08-01,Coverage_IN_CA_PGE_BAY[Percent],8.0,13460.0,-14.0
288,2054-09-01,Coverage_IN_CA_PGE_BAY[Percent],12.0,13477.0,-2.0
289,2054-10-01,Coverage_IN_CA_PGE_BAY[Percent],37.0,13584.0,35.0
290,2054-11-01,Coverage_IN_CA_PGE_BAY[Percent],32.0,13841.0,67.0
291,2054-12-01,Coverage_IN_CA_PGE_BAY[Percent],24.0,13901.0,91.0
292,2055-01-01,Coverage_IN_CA_PGE_BAY[Percent],6.0,13943.0,97.0
293,2055-05-01,Coverage_IN_CA_PGE_BAY[Percent],49.0,14273.0,146.0
294,2055-06-01,Coverage_IN_CA_PGE_BAY[Percent],65.0,14561.0,211.0
295,2055-07-01,Coverage_IN_CA_PGE_BAY[Percent],55.0,15033.0,266.0
296,2055-08-01,Coverage_IN_CA_PGE_BAY[Percent],77.0,15349.0,343.0
297,2055-09-01,Coverage_IN_CA_PGE_BAY[Percent],80.0,15599.0,423.0
298,2055-10-01,Coverage_IN_CA_PGE_BAY[Percent],79.0,15992.0,502.0
299,2055-11-01,Coverage_IN_CA_PGE_BAY[Percent],71.0,16383.0,573.0
300,2055-12-01,Coverage_IN_CA_PGE_BAY[Percent],43.0,16636.0,616.0
301,2056-07-01,Coverage_IN_CA_PGE_BAY[Percent],39.0,17169.0,655.0
302,2056-08-01,Coverage_IN_CA_PGE_BAY[Percent],16.0,17249.0,671.0
303,2056-09-01,Coverage_IN_CA_PGE_BAY[Percent],8.0,17325.0,679.0
304,2056-10-01,Coverage_IN_CA_PGE_BAY[Percent],14.0,17392.0,693.0
305,2056-11-01,Coverage_IN_CA_PGE_BAY[Percent],37.0,17671.0,730.0
306,2056-12-01,Coverage_IN_CA_PGE_BAY[Percent],14.0,17818.0,744.0
307,2057-06-01,Coverage_IN_CA_PGE_BAY[Percent],-40.0,17245.0,704.0
308,2057-07-01,Coverage_IN_CA_PGE_BAY[Percent],-19.0,17067.0,685.0
